id,level,link,child,pid,name,ename,memo,text
205425000,7,7-709-70901-7090102-7090102025-70901020253-205425000,0,70901020253,雲南三叉蕨,Tectaria yunnanensis,,"雲南三叉蕨 <i>Tectaria yunnanensis</i>  (Bak.) Ching, 1931<font class=c2 ></font>"
427351000,7,7-709-70901-7090102-7090102025-70901020253-427351000,0,70901020253,地耳蕨,Tectaria zeilanica,,"地耳蕨 <i>Tectaria zeilanica</i>  (Houtt.) Sledge, 1972<font class=c2 ></font>"
70901020261,6,7-709-70901-7090102-7090102026-70901020261,1,7090102026,小毛蕨屬,Genus Christella,2種,小毛蕨屬  Genus <i>Christella</i><font class=c1>   2種</font>
70901020262,6,7-709-70901-7090102-7090102026-70901020262,1,7090102026,簇葉蕨屬,Genus Coryphopteris,2種,簇葉蕨屬  Genus <i>Coryphopteris</i><font class=c1>   2種</font>
70901020263,6,7-709-70901-7090102-7090102026-70901020263,1,7090102026,鉤毛蕨屬,Genus Cyclogramma,1種,鉤毛蕨屬  Genus <i>Cyclogramma</i><font class=c1>   1種</font>
70901020264,6,7-709-70901-7090102-7090102026-70901020264,1,7090102026,毛蕨屬,Genus Cyclosorus,30種,毛蕨屬  Genus <i>Cyclosorus</i><font class=c1>   30種</font>
70901020265,6,7-709-70901-7090102-7090102026-70901020265,1,7090102026,聖蕨屬,Genus Dictyocline,1種,聖蕨屬  Genus <i>Dictyocline</i><font class=c1>   1種</font>
70901020266,6,7-709-70901-7090102-7090102026-70901020266,1,7090102026,方桿蕨屬,Genus Glaphyropteridopsis,1種,方桿蕨屬  Genus <i>Glaphyropteridopsis</i><font class=c1>   1種</font>
70901020267,6,7-709-70901-7090102-7090102026-70901020267,1,7090102026,大金星蕨屬,Genus Macrothelypteris,2種,大金星蕨屬  Genus <i>Macrothelypteris</i><font class=c1>   2種</font>
70901020268,6,7-709-70901-7090102-7090102026-70901020268,1,7090102026,凸軸蕨屬,Genus Metathelypteris,5種,凸軸蕨屬  Genus <i>Metathelypteris</i><font class=c1>   5種</font>
70901020269,6,7-709-70901-7090102-7090102026-70901020269,1,7090102026,副金星蕨屬,Genus Parathelypteris,1種,副金星蕨屬  Genus <i>Parathelypteris</i><font class=c1>   1種</font>
709010202610,6,7-709-70901-7090102-7090102026-709010202610,1,7090102026,卵果蕨屬,Genus Phegopteris,2種,卵果蕨屬  Genus <i>Phegopteris</i><font class=c1>   2種</font>
709010202611,6,7-709-70901-7090102-7090102026-709010202611,1,7090102026,稀毛蕨屬,Genus Pneumatopteris,1種,稀毛蕨屬  Genus <i>Pneumatopteris</i><font class=c1>   1種</font>
709010202612,6,7-709-70901-7090102-7090102026-709010202612,1,7090102026,新月蕨屬,Genus Pronephrium,2種,新月蕨屬  Genus <i>Pronephrium</i><font class=c1>   2種</font>
709010202613,6,7-709-70901-7090102-7090102026-709010202613,1,7090102026,假毛蕨屬,Genus Pseudocyclosorus,1種,假毛蕨屬  Genus <i>Pseudocyclosorus</i><font class=c1>   1種</font>
709010202614,6,7-709-70901-7090102-7090102026-709010202614,1,7090102026,紫柄蕨屬,Genus Pseudophegopteris,4種,紫柄蕨屬  Genus <i>Pseudophegopteris</i><font class=c1>   4種</font>
709010202615,6,7-709-70901-7090102-7090102026-709010202615,1,7090102026,溪邊蕨屬,Genus Stegnogramma,2種,溪邊蕨屬  Genus <i>Stegnogramma</i><font class=c1>   2種</font>
709010202616,6,7-709-70901-7090102-7090102026-709010202616,1,7090102026,金星蕨屬,Genus Thelypteris,10種,金星蕨屬  Genus <i>Thelypteris</i><font class=c1>   10種</font>
434069000,7,7-709-70901-7090102-7090102026-70901020261-434069000,0,70901020261,毛蕨,Christella acuminata,,毛蕨 <i>Christella acuminata</i>  (Houtt.) H. Lév.<font class=c2 ></font>
434071000,7,7-709-70901-7090102-7090102026-70901020261-434071000,0,70901020261,微縮小毛蕨,Christella latipinna,,微縮小毛蕨 <i>Christella latipinna</i>  (Benth.) H. Lév.<font class=c2 > [Endemic]</font>
434072000,7,7-709-70901-7090102-7090102026-70901020262-434072000,0,70901020262,鈍頭金星蕨,Coryphopteris angulariloba,,鈍頭金星蕨 <i>Coryphopteris angulariloba</i>  (Ching) L.J. He & X.C. Zhang<font class=c2 ></font>
434073000,7,7-709-70901-7090102-7090102026-70901020262-434073000,0,70901020262,栗柄金星蕨,Coryphopteris japonica,,栗柄金星蕨 <i>Coryphopteris japonica</i>  (Baker) L.J. He & X.C. Zhang<font class=c2 > [Endemic]</font>
434074000,7,7-709-70901-7090102-7090102026-70901020263-434074000,0,70901020263,狹基鉤毛蕨,Cyclogramma omeiensis,,狹基鉤毛蕨 <i>Cyclogramma omeiensis</i>  (Baker) Tagawa<font class=c2 ></font>
205335000,7,7-709-70901-7090102-7090102026-70901020264-205335000,0,70901020264,毛蕨,Cyclosorus acuminatus,,毛蕨 <i>Cyclosorus acuminatus</i>  (Houtt.) Nakai<font class=c2 > [Endemic]</font>
205337000,7,7-709-70901-7090102-7090102026-70901020264-205337000,0,70901020264,突尖毛蕨,Cyclosorus acuminatus kuliangensis,,突尖毛蕨 <i>Cyclosorus acuminatus</i>  (Houtt.) Nakai </i>var. <i>kuliangensis</i> Ching 1935<font class=c2 > [Endemic]</font>
205336000,7,7-709-70901-7090102-7090102026-70901020264-205336000,0,70901020264,賽毛蕨,Cyclosorus acuminatus  × acuminatoides,,"賽毛蕨 <i>Cyclosorus acuminatus </i>var. <i>× acuminatoides</i></i>  W. C. Shieh & J. L. Tsai, 1935<font class=c2 > [Endemic]</font>"
205338000,7,7-709-70901-7090102-7090102026-70901020264-205338000,0,70901020264,擬毛蕨,Cyclosorus aridus,,"擬毛蕨 <i>Cyclosorus aridus</i>  (Don) Ching, 1938<font class=c2 ></font>"
426808000,7,7-709-70901-7090102-7090102026-70901020264-426808000,0,70901020264,耳羽鉤毛蕨,Cyclosorus auriculatus,,"耳羽鉤毛蕨 <i>Cyclosorus auriculatus</i>  (J. Sm.) C. M. Kuo, 2002<font class=c2 ></font>"
205339000,7,7-709-70901-7090102-7090102026-70901020264-205339000,0,70901020264,野毛蕨,Cyclosorus dentatus,,"野毛蕨 <i>Cyclosorus dentatus</i>  (Forssk.) Ching, 1938<font class=c2 ></font>"
426809000,7,7-709-70901-7090102-7090102026-70901020264-426809000,0,70901020264,溪邊蕨,Cyclosorus dictyoclinoides,,"溪邊蕨 <i>Cyclosorus dictyoclinoides</i>  (Ching) C. M. Kuo, 2002<font class=c2 ></font>"
205340000,7,7-709-70901-7090102-7090102026-70901020264-205340000,0,70901020264,廣葉毛蕨,Cyclosorus ensifer,,"廣葉毛蕨 <i>Cyclosorus ensifer</i>  (Tagawa) Shieh, 1976<font class=c2 > [Endemic]</font>"
426812000,7,7-709-70901-7090102-7090102026-70901020264-426812000,0,70901020264,秦氏蕨,Cyclosorus ferox,,"秦氏蕨 <i>Cyclosorus ferox</i>  (Blume) Ching, 1938<font class=c2 ></font>"
426814000,7,7-709-70901-7090102-7090102026-70901020264-426814000,0,70901020264,聖蕨,Cyclosorus griffithii,,"聖蕨 <i>Cyclosorus griffithii</i>  (T. Moore) C. M. Kuo, 2002<font class=c2 > [Endemic]</font>"
426815000,7,7-709-70901-7090102-7090102026-70901020264-426815000,0,70901020264,大羽新月蕨,Cyclosorus gymnopteridifrons,,"大羽新月蕨 <i>Cyclosorus gymnopteridifrons</i>  (Hayata) C. M. Kuo, 2002<font class=c2 > [Endemic]</font>"
426816000,7,7-709-70901-7090102-7090102026-70901020264-426816000,0,70901020264,變葉新月蕨,Cyclosorus insularis,,"變葉新月蕨 <i>Cyclosorus insularis</i>  (K. Iwats.) C. M. Kuo, 2002<font class=c2 ></font>"
205341000,7,7-709-70901-7090102-7090102026-70901020264-205341000,0,70901020264,鐵毛蕨,Cyclosorus interruptus,,"鐵毛蕨 <i>Cyclosorus interruptus</i>  (Willd.) H. Ito, 1937<font class=c2 ></font>"
426817000,7,7-709-70901-7090102-7090102026-70901020264-426817000,0,70901020264,小毛蕨,Cyclosorus jaculosus,,小毛蕨 <i>Cyclosorus jaculosus</i>  (Christ) H. Itô<font class=c2 > [Endemic]</font>
426818000,7,7-709-70901-7090102-7090102026-70901020264-426818000,0,70901020264,頂芽新月蕨,Cyclosorus liukiuensis,,"頂芽新月蕨 <i>Cyclosorus liukiuensis</i>  (Christ) Masam., 1951<font class=c2 ></font>"
426819000,7,7-709-70901-7090102-7090102026-70901020264-426819000,0,70901020264,長柄新月蕨,Cyclosorus longipetiolatus,,"長柄新月蕨 <i>Cyclosorus longipetiolatus</i>  (K. Iwats.) C. M. Kuo, 2002<font class=c2 > [Endemic]</font>"
426820000,7,7-709-70901-7090102-7090102026-70901020264-426820000,0,70901020264,,Cyclosorus megacuspis,,"<i>Cyclosorus megacuspis</i>  (Baker) Tardieu & C. Chr., 1938<font class=c2 > [Endemic]</font>"
205344000,7,7-709-70901-7090102-7090102026-70901020264-205344000,0,70901020264,薄葉梳毛蕨,Cyclosorus papilio,,"薄葉梳毛蕨 <i>Cyclosorus papilio</i>  (Hope) Ching, 1938<font class=c2 ></font>"
205345000,7,7-709-70901-7090102-7090102026-70901020264-205345000,0,70901020264,密毛毛蕨,Cyclosorus parasiticus,,"密毛毛蕨 <i>Cyclosorus parasiticus</i>  (L.) Farw., 1931<font class=c2 ></font>"
426822000,7,7-709-70901-7090102-7090102026-70901020264-426822000,0,70901020264,,Cyclosorus parishii,,"<i>Cyclosorus parishii</i>  (Bedd.) Tardieu ex Tardieu & C. Chr., 1938<font class=c2 > [Endemic]</font>"
426823000,7,7-709-70901-7090102-7090102026-70901020264-426823000,0,70901020264,非洲伏蕨,Cyclosorus pozoi,,"非洲伏蕨 <i>Cyclosorus pozoi</i>  (Lag.) C. M. Kuo, 2002<font class=c2 > [Endemic]</font>"
426824000,7,7-709-70901-7090102-7090102026-70901020264-426824000,0,70901020264,蘭嶼大葉毛蕨,Cyclosorus productus,,"蘭嶼大葉毛蕨 <i>Cyclosorus productus</i>  (Kaulf.) Ching, 1941<font class=c2 > [Endemic]</font>"
426825000,7,7-709-70901-7090102-7090102026-70901020264-426825000,0,70901020264,星毛蕨,Cyclosorus proliferus,,"星毛蕨 <i>Cyclosorus proliferus</i>  (Retz.) Tardieu, 1938<font class=c2 ></font>"
426826000,7,7-709-70901-7090102-7090102026-70901020264-426826000,0,70901020264,單葉新月蕨,Cyclosorus simplex,,"單葉新月蕨 <i>Cyclosorus simplex</i>  (Hook.) Copel., 1947<font class=c2 ></font>"
205346000,7,7-709-70901-7090102-7090102026-70901020264-205346000,0,70901020264,梳毛蕨,Cyclosorus subpubescens,,"梳毛蕨 <i>Cyclosorus subpubescens</i>  (Bl.) Ching, 1938<font class=c2 ></font>"
205347000,7,7-709-70901-7090102-7090102026-70901020264-205347000,0,70901020264,臺灣毛蕨,Cyclosorus taiwanensis,,"臺灣毛蕨 <i>Cyclosorus taiwanensis</i>  (C. Chr.) H. Ito, 1937<font class=c2 ></font>"
426827000,7,7-709-70901-7090102-7090102026-70901020264-426827000,0,70901020264,尾葉伏蕨,Cyclosorus tottoides,,"尾葉伏蕨 <i>Cyclosorus tottoides</i>  (H. Ito) C. M. Kuo, 2002<font class=c2 ></font>"
426828000,7,7-709-70901-7090102-7090102026-70901020264-426828000,0,70901020264,三葉新月蕨,Cyclosorus triphyllus,,"三葉新月蕨 <i>Cyclosorus triphyllus</i>  (Sw.) Tardieu, 1938<font class=c2 ></font>"
426829000,7,7-709-70901-7090102-7090102026-70901020264-426829000,0,70901020264,疣狀假毛蕨,Cyclosorus tylodes,,"疣狀假毛蕨 <i>Cyclosorus tylodes</i>  (Kunze) Panigrahi, 1993<font class=c2 ></font>"
205334000,7,7-709-70901-7090102-7090102026-70901020264-205334000,0,70901020264,擬密毛毛蕨,Cyclosorus × intermedius,,"擬密毛毛蕨 <i>Cyclosorus × intermedius</i>  Shieh & Tsai, 1987<font class=c2 > [Endemic]</font>"
205350000,7,7-709-70901-7090102-7090102026-70901020265-205350000,0,70901020265,威氏聖蕨,Dictyocline griffithii wilfordii,,威氏聖蕨 <i>Dictyocline griffithii</i>  Moore </i>var. <i>wilfordii</i> (Hook.) Moore 1861<font class=c2 ></font>
434075000,7,7-709-70901-7090102-7090102026-70901020266-434075000,0,70901020266,方桿蕨,Glaphyropteridopsis erubescens,,方桿蕨 <i>Glaphyropteridopsis erubescens</i>  (Wall. ex Hook.) Ching<font class=c2 ></font>
427000000,7,7-709-70901-7090102-7090102026-70901020267-427000000,0,70901020267,桫欏大金星蕨,Macrothelypteris polypodioides,,"桫欏大金星蕨 <i>Macrothelypteris polypodioides</i>  (Hook.) Holtt., 1969<font class=c2 ></font>"
427073000,7,7-709-70901-7090102-7090102026-70901020267-427073000,0,70901020267,大金星蕨,Macrothelypteris torresiana,,"大金星蕨 <i>Macrothelypteris torresiana</i>  (Gaud.) Ching, 1963<font class=c2 ></font>"
434076000,7,7-709-70901-7090102-7090102026-70901020268-434076000,0,70901020268,薄葉凸軸蕨,Metathelypteris flaccida,,薄葉凸軸蕨 <i>Metathelypteris flaccida</i>  (Blume) Ching<font class=c2 ></font>
434077000,7,7-709-70901-7090102-7090102026-70901020268-434077000,0,70901020268,密腺金星蕨,Metathelypteris glandulifera,,密腺金星蕨 <i>Metathelypteris glandulifera</i>  Ching ex K.H. Shing<font class=c2 ></font>
205354000,7,7-709-70901-7090102-7090102026-70901020268-205354000,0,70901020268,光葉凸軸蕨,Metathelypteris gracilescens,,"光葉凸軸蕨 <i>Metathelypteris gracilescens</i>  (Blume) Ching, 1963<font class=c2 ></font>"
434078000,7,7-709-70901-7090102-7090102026-70901020268-434078000,0,70901020268,柔葉凸軸蕨,Metathelypteris laxa,,柔葉凸軸蕨 <i>Metathelypteris laxa</i>  (Franch. & Sav.) Ching<font class=c2 ></font>
434079000,7,7-709-70901-7090102-7090102026-70901020268-434079000,0,70901020268,毛柄凸軸蕨,Metathelypteris uraiensis,,毛柄凸軸蕨 <i>Metathelypteris uraiensis</i>  (Rosenst.) Ching<font class=c2 ></font>
205359000,7,7-709-70901-7090102-7090102026-70901020269-205359000,0,70901020269,密腺副金星蕨,Parathelypteris glanduligera,,"密腺副金星蕨 <i>Parathelypteris glanduligera</i>  (Kze.) Ching, 1963<font class=c2 ></font>"
205360000,7,7-709-70901-7090102-7090102026-709010202610-205360000,0,709010202610,長柄假金星蕨,Phegopteris connectilis,,"長柄假金星蕨 <i>Phegopteris connectilis</i>  (Michx.) Watt, 1870<font class=c2 ></font>"
205361000,7,7-709-70901-7090102-7090102026-709010202610-205361000,0,709010202610,翅軸假金星蕨,Phegopteris decursive-pinnata,,"翅軸假金星蕨 <i>Phegopteris decursive-pinnata</i>  (van Hall) Fee, 1852<font class=c2 ></font>"
434080000,7,7-709-70901-7090102-7090102026-709010202611-434080000,0,709010202611,稀毛蕨,Pneumatopteris truncata,,稀毛蕨 <i>Pneumatopteris truncata</i>  (Poir.) Holttum<font class=c2 ></font>
205362000,7,7-709-70901-7090102-7090102026-709010202612-205362000,0,709010202612,大羽葉新月蕨,Pronephrium asperum,,"大羽葉新月蕨 <i>Pronephrium asperum</i>  (C. Presl) W. C. Shieh & J. L. Tsai, 1994<font class=c2 ></font>"
205368000,7,7-709-70901-7090102-7090102026-709010202612-205368000,0,709010202612,羽葉新月蕨,Pronephrium triphyllum parishii,,羽葉新月蕨 <i>Pronephrium triphyllum</i>  (Sw.) Holtt. </i>var. <i>parishii</i> (Bedd.) C. M. Kuo 1975<font class=c2 ></font>
434081000,7,7-709-70901-7090102-7090102026-709010202613-434081000,0,709010202613,假毛蕨,Pseudocyclosorus esquirolii,,假毛蕨 <i>Pseudocyclosorus esquirolii</i>  (Christ) Ching<font class=c2 > [Endemic]</font>
205369000,7,7-709-70901-7090102-7090102026-709010202614-205369000,0,709010202614,耳羽紫柄蕨,Pseudophegopteris aurita,,"耳羽紫柄蕨 <i>Pseudophegopteris aurita</i>  (Hook.) Ching, 1963<font class=c2 ></font>"
427317000,7,7-709-70901-7090102-7090102026-709010202614-427317000,0,709010202614,毛囊紫柄蕨,Pseudophegopteris hirtirachis,,"毛囊紫柄蕨 <i>Pseudophegopteris hirtirachis</i>  (C. Chr.) Holttum, 1969<font class=c2 ></font>"
434082000,7,7-709-70901-7090102-7090102026-709010202614-434082000,0,709010202614,高山紫柄蕨,Pseudophegopteris levingei,,高山紫柄蕨 <i>Pseudophegopteris levingei</i>  (C.B. Clarke) Ching<font class=c2 ></font>
205371000,7,7-709-70901-7090102-7090102026-709010202614-205371000,0,709010202614,光囊紫柄蕨,Pseudophegopteris subaurita,,"光囊紫柄蕨 <i>Pseudophegopteris subaurita</i>  (Tagawa) Ching, 1963<font class=c2 ></font>"
433765000,7,7-709-70901-7090102-7090102026-709010202615-433765000,0,709010202615,聖蕨,Stegnogramma griffithii,,聖蕨 <i>Stegnogramma griffithii</i>  (T. Moore) K. Iwats.<font class=c2 ></font>
434083000,7,7-709-70901-7090102-7090102026-709010202615-434083000,0,709010202615,非洲茯蕨,Stegnogramma pozoi,,非洲茯蕨 <i>Stegnogramma pozoi</i>  (Lag.) K. Iwats.<font class=c2 ></font>
427352000,7,7-709-70901-7090102-7090102026-709010202616-427352000,0,709010202616,微毛金星蕨,Thelypteris adscendens,,"微毛金星蕨 <i>Thelypteris adscendens</i>  Ching, 1936<font class=c2 ></font>"
427354000,7,7-709-70901-7090102-7090102026-709010202616-427354000,0,709010202616,小梯葉副金星蕨,Thelypteris angustifrons,,"小梯葉副金星蕨 <i>Thelypteris angustifrons</i>  (Miq.) Ching, 1936<font class=c2 ></font>"
427355000,7,7-709-70901-7090102-7090102026-709010202616-427355000,0,709010202616,縮羽金星蕨,Thelypteris beddomei,,"縮羽金星蕨 <i>Thelypteris beddomei</i>  (Bak. in Hook. & Baker) Ching, 1936<font class=c2 ></font>"
205375000,7,7-709-70901-7090102-7090102026-709010202616-205375000,0,709010202616,大葉金星蕨,Thelypteris erubescens,,"大葉金星蕨 <i>Thelypteris erubescens</i>  (Wall. ex Hook.) Ching, 1936<font class=c2 ></font>"
427356000,7,7-709-70901-7090102-7090102026-709010202616-427356000,0,709010202616,密腺金星蕨,Thelypteris glanduligera,,"密腺金星蕨 <i>Thelypteris glanduligera</i>  (Kunze) Ching, 1936<font class=c2 ></font>"
427357000,7,7-709-70901-7090102-7090102026-709010202616-427357000,0,709010202616,光葉金星蕨,Thelypteris gracilescens,,"光葉金星蕨 <i>Thelypteris gracilescens</i>  (Blume) Ching, 1936<font class=c2 ></font>"
421593000,7,7-709-70901-7090102-7090102026-709010202616-421593000,0,709010202616,栗柄金星蕨,Thelypteris japonica,,"栗柄金星蕨 <i>Thelypteris japonica</i>  (Baker) Ching, 1936<font class=c2 ></font>"
205378000,7,7-709-70901-7090102-7090102026-709010202616-205378000,0,709010202616,擬茯蕨,Thelypteris omeiensis,,"擬茯蕨 <i>Thelypteris omeiensis</i>  (Bak.) Ching, 1936<font class=c2 ></font>"
205379000,7,7-709-70901-7090102-7090102026-709010202616-205379000,0,709010202616,刺柄金星蕨,Thelypteris ornata,,"刺柄金星蕨 <i>Thelypteris ornata</i>  (Wall. ex Bedd.) Ching, 1936<font class=c2 ></font>"
205373000,7,7-709-70901-7090102-7090102026-709010202616-205373000,0,709010202616,大斜金星蕨,Thelypteris × erubesquirolica,,"大斜金星蕨 <i>Thelypteris × erubesquirolica</i>  W. C. Shieh & J. L. Tsai, 1987<font class=c2 > [Endemic]</font>"
70901020271,6,7-709-70901-7090102-7090102027-70901020271,1,7090102027,一條線蕨屬,Genus Monogramma,2種,一條線蕨屬  Genus <i>Monogramma</i><font class=c1>   2種</font>
70901020272,6,7-709-70901-7090102-7090102027-70901020272,1,7090102027,書帶蕨屬,Genus Vittaria,5種,書帶蕨屬  Genus <i>Vittaria</i><font class=c1>   5種</font>
205620000,7,7-709-70901-7090102-7090102027-70901020271-205620000,0,70901020271,連孢一條線蕨,Monogramma paradoxa,,"連孢一條線蕨 <i>Monogramma paradoxa</i>  (Fee) Bedd., 1876<font class=c2 ></font>"
205621000,7,7-709-70901-7090102-7090102027-70901020271-205621000,0,70901020271,一條線蕨,Monogramma trichoidea,,"一條線蕨 <i>Monogramma trichoidea</i>  (Fee) J. Sm. ex Hooker, 1864<font class=c2 ></font>"
411284000,7,7-709-70901-7090102-7090102027-70901020272-411284000,0,70901020272,姬書帶蕨,Vittaria anguste-elongata,,"姬書帶蕨 <i>Vittaria anguste-elongata</i>  Hayata, 1916<font class=c2 ></font>"
427359000,7,7-709-70901-7090102-7090102027-70901020272-427359000,0,70901020272,劍葉書帶蕨,Vittaria ensiformis,,"劍葉書帶蕨 <i>Vittaria ensiformis</i>  Sw., 1799<font class=c2 ></font>"
411286000,7,7-709-70901-7090102-7090102027-70901020272-411286000,0,70901020272,書帶蕨,Vittaria flexuosa,,"書帶蕨 <i>Vittaria flexuosa</i>  Fée, 1851<font class=c2 ></font>"
411287000,7,7-709-70901-7090102-7090102027-70901020272-411287000,0,70901020272,廣葉書帶蕨,Vittaria taeniophylla,,"廣葉書帶蕨 <i>Vittaria taeniophylla</i>  Copel., 1906<font class=c2 ></font>"
411290000,7,7-709-70901-7090102-7090102027-70901020272-411290000,0,70901020272,垂葉書帶蕨,Vittaria zosterifolia,,"垂葉書帶蕨 <i>Vittaria zosterifolia</i>  Willd., 1810<font class=c2 ></font>"
70901020281,6,7-709-70901-7090102-7090102028-70901020281,1,7090102028,岩蕨屬,Genus Woodsia,3種,岩蕨屬  Genus <i>Woodsia</i><font class=c1>   3種</font>
427360000,7,7-709-70901-7090102-7090102028-70901020281-427360000,0,70901020281,蜘蛛岩蕨,Woodsia andersonii,,"蜘蛛岩蕨 <i>Woodsia andersonii</i>  (Bedd.) Christ, 1905<font class=c2 ></font>"
205110000,7,7-709-70901-7090102-7090102028-70901020281-205110000,0,70901020281,岡本氏岩蕨,Woodsia okamotoi,,"岡本氏岩蕨 <i>Woodsia okamotoi</i>  Tagawa, 1938<font class=c2 > [Endemic]</font>"
205111000,7,7-709-70901-7090102-7090102028-70901020281-205111000,0,70901020281,岩蕨,Woodsia polystichoides,,"岩蕨 <i>Woodsia polystichoides</i>  D. C. Eaton, 1858<font class=c2 ></font>"
7090103001,5,7-709-70901-7090103-7090103001,1,7090103,瓶爾小草科,Family Ophioglossaceae,4屬 13種,瓶爾小草科  Family Ophioglossaceae<font class=c1>   4屬 13種</font>
70901030011,6,7-709-70901-7090103-7090103001-70901030011,1,7090103001,小陰地蕨屬,Genus Botrychium,5種,小陰地蕨屬  Genus <i>Botrychium</i><font class=c1>   5種</font>
70901030012,6,7-709-70901-7090103-7090103001-70901030012,1,7090103001,七指蕨屬,Genus Helminthostachys,1種,七指蕨屬  Genus <i>Helminthostachys</i><font class=c1>   1種</font>
70901030013,6,7-709-70901-7090103-7090103001-70901030013,1,7090103001,絨毛蕨萁屬,Genus Japanobotrychium,1種,絨毛蕨萁屬  Genus <i>Japanobotrychium</i><font class=c1>   1種</font>
70901030014,6,7-709-70901-7090103-7090103001-70901030014,1,7090103001,瓶爾小草屬,Genus Ophioglossum,6種,瓶爾小草屬  Genus <i>Ophioglossum</i><font class=c1>   6種</font>
205388000,7,7-709-70901-7090103-7090103001-70901030011-205388000,0,70901030011,薄葉大陰地蕨,Botrychium formosanum,,"薄葉大陰地蕨 <i>Botrychium formosanum</i>  Tagawa, 1940<font class=c2 ></font>"
205389000,7,7-709-70901-7090103-7090103001-70901030011-205389000,0,70901030011,阿里山蕨萁,Botrychium lanuginosum,,"阿里山蕨萁 <i>Botrychium lanuginosum</i>  (Wall.) Hook. & Grev., 1829<font class=c2 ></font>"
205390000,7,7-709-70901-7090103-7090103001-70901030011-205390000,0,70901030011,扇羽陰地蕨,Botrychium lunaria,,"扇羽陰地蕨 <i>Botrychium lunaria</i>  (L.) Sw., 1800<font class=c2 ></font>"
205391000,7,7-709-70901-7090103-7090103001-70901030011-205391000,0,70901030011,大陰地蕨,Botrychium ternatum,,"大陰地蕨 <i>Botrychium ternatum</i>  (Thunb.) Sw., 1800<font class=c2 ></font>"
433764000,7,7-709-70901-7090103-7090103001-70901030011-433764000,0,70901030011,蕨萁,Botrychium virginianum,,蕨萁 <i>Botrychium virginianum</i>  (L.) Sw.<font class=c2 ></font>
205392000,7,7-709-70901-7090103-7090103001-70901030012-205392000,0,70901030012,錫蘭七指蕨,Helminthostachys zeylanica,,"錫蘭七指蕨 <i>Helminthostachys zeylanica</i>  (L.) Hook., 1840<font class=c2 ></font>"
434010000,7,7-709-70901-7090103-7090103001-70901030013-434010000,0,70901030013,阿里山蕨萁,Japanobotrychium arisanense,,阿里山蕨萁 <i>Japanobotrychium arisanense</i>  Masam.<font class=c2 ></font>
205394000,7,7-709-70901-7090103-7090103001-70901030014-205394000,0,70901030014,高山瓶爾小草,Ophioglossum austroasiaticum,,"高山瓶爾小草 <i>Ophioglossum austroasiaticum</i>  M. Nishida, 1959<font class=c2 ></font>"
434011000,7,7-709-70901-7090103-7090103001-70901030014-434011000,0,70901030014,小瓶爾小草,Ophioglossum parvum,,小瓶爾小草 <i>Ophioglossum parvum</i>  M.Nishida & S.Kurita<font class=c2 ></font>
205393000,7,7-709-70901-7090103-7090103001-70901030014-205393000,0,70901030014,帶狀瓶爾小草,Ophioglossum pendulum,,"帶狀瓶爾小草 <i>Ophioglossum pendulum</i>  L., 1763<font class=c2 ></font>"
205395000,7,7-709-70901-7090103-7090103001-70901030014-205395000,0,70901030014,銳頭瓶爾小草,Ophioglossum petiolatum,,"銳頭瓶爾小草 <i>Ophioglossum petiolatum</i>  Hook., 1823<font class=c2 ></font>"
427010000,7,7-709-70901-7090103-7090103001-70901030014-427010000,0,70901030014,網脈瓶爾小草,Ophioglossum reticulatum,,"網脈瓶爾小草 <i>Ophioglossum reticulatum</i>  L., 1753<font class=c2 ></font>"
205396000,7,7-709-70901-7090103-7090103001-70901030014-205396000,0,70901030014,狹葉瓶爾小草,Ophioglossum thermale,,"狹葉瓶爾小草 <i>Ophioglossum thermale</i>  Kom., 1914<font class=c2 ></font>"
7090104001,5,7-709-70901-7090104-7090104001,1,7090104,觀音座蓮舅科,Family Marattiaceae,2屬 5種,觀音座蓮舅科  Family Marattiaceae<font class=c1>   2屬 5種</font>
70901040011,6,7-709-70901-7090104-7090104001-70901040011,1,7090104001,觀音座蓮屬,Genus Angiopteris,4種,觀音座蓮屬  Genus <i>Angiopteris</i><font class=c1>   4種</font>
70901040012,6,7-709-70901-7090104-7090104001-70901040012,1,7090104001,粒囊蕨屬,Genus Ptisana,1種,粒囊蕨屬  Genus <i>Ptisana</i><font class=c1>   1種</font>
205384000,7,7-709-70901-7090104-7090104001-70901040011-205384000,0,70901040011,伊藤氏原始觀音座蓮,Angiopteris itoi,,"伊藤氏原始觀音座蓮 <i>Angiopteris itoi</i>  (W.C. Shieh) J.M. Camus, 1989<font class=c2 > [Endemic]</font>"
205382000,7,7-709-70901-7090104-7090104001-70901040011-205382000,0,70901040011,觀音座蓮,Angiopteris lygodiifolia,,"觀音座蓮 <i>Angiopteris lygodiifolia</i>  Rosenst., 1917<font class=c2 ></font>"
205383000,7,7-709-70901-7090104-7090104001-70901040011-205383000,0,70901040011,蘭嶼觀音座蓮,Angiopteris palmiformis,,"蘭嶼觀音座蓮 <i>Angiopteris palmiformis</i>  (Cav.) C. Chr., 1937<font class=c2 ></font>"
434004000,7,7-709-70901-7090104-7090104001-70901040011-434004000,0,70901040011,臺灣原始觀音座蓮,Angiopteris somae,,臺灣原始觀音座蓮 <i>Angiopteris somae</i>  (Hayata) Makino & Nemoto<font class=c2 > [Endemic]</font>
